ts,step,q_ref_w,q_ref_x,q_ref_y,q_ref_z,q_body_w,q_body_x,q_body_y,q_body_z,w_x,w_y,w_z,bias_x,bias_y,bias_z,u_x,u_y,u_z,saturate,torque_sat
2025-09-05T17:59:08.572673,36314,0.93465813401657,0.0,0.0,0.35554770779272876,0.3155393407929125,0.0,0.0,-0.9489124956559346,0.0,0.0,-0.5210613382899343,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.586866,30890,0.9526381523045684,0.0,0.0,0.3041061505029752,0.4289200753945529,0.0,0.0,-0.9033424427776717,0.0,0.0,4.478938661710066,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:59:08.587662,20363,0.9792640621150305,0.0,0.0,0.20258799729986413,0.07132180610756886,-0.7607972873969517,-0.11013468983857094,-0.6355871596855588,0.6396995984910273,0.6962336024750139,0.6717428492263263,0.03,0.03,0.03,0.02,0.02,0.02,True,0.02
2025-09-05T17:59:08.593654,36315,0.93465813401657,0.0,0.0,0.35554770779272876,0.31533948012821317,0.0,0.0,-0.9489789314165348,0.0,0.0,-0.021061338289934284,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.607708,30891,0.9526381523045684,0.0,0.0,0.3041061505029752,0.4644959686013534,0.0,0.0,-0.8855752340445675,0.0,0.0,3.9789386617100657,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:59:08.608653,20364,0.9792640621150305,0.0,0.0,0.20258799729986413,0.08422841550906823,-0.7553764791927858,-0.10818803745937791,-0.6407864677518017,0.8396995984910274,0.8962336024750139,0.8717428492263264,0.03,0.03,0.03,0.02,0.02,0.02,True,0.02
2025-09-05T17:59:08.614728,36316,0.93465813401657,0.0,0.0,0.35554770779272876,0.31988083839409936,0.0,0.0,-0.9474577822933792,0.0,0.0,0.4789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.628645,20365,0.9792640621150305,0.0,0.0,0.20258799729986413,0.10011846296618984,-0.7485073296737192,-0.10581310573821066,-0.6469286339713525,1.0396995984910273,1.096233602475014,1.0717428492263263,0.03,0.03,0.03,0.02,0.02,0.02,True,0.02
2025-09-05T17:59:08.629922,30892,0.9526381523045684,0.0,0.0,0.3041061505029752,0.4950051256759652,0.0,0.0,-0.8688900537781071,0.0,0.0,3.4789386617100657,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
2025-09-05T17:59:08.635792,36317,0.93465813401657,0.0,0.0,0.35554770779272876,0.3291400982143629,0.0,0.0,-0.9442810999630563,0.0,0.0,0.9789386617100657,0.0,0.0,0.0,0.0,0.0,0.05,False,0.05
2025-09-05T17:59:08.649654,30893,0.9526381523045684,0.0,0.0,0.3041061505029752,0.5206578607851138,0.0,0.0,-0.8537654197744655,0.0,0.0,2.9789386617100657,0.0,0.0,0.0,-0.0,-0.0,-0.05,False,0.05
